Word_1,Score_1,Label_1,Word_2,Score_2,Label_2
surplus production,3.377853089409207,0,report even,2.1341726028071673,0
increase benefit,3.377853089409207,0,improve system,2.1341726028071673,0
small scale,3.377853089409207,0,produce country,2.1341726028071673,0
growth,3.0023362948593473,0,main cause,2.1341726028071673,0
local condition,2.7570922157041693,0,united nations general assembly,2.0405879996816196,0
many country,2.7570922157041693,0,develope country,1.6178327352319144,0
must also ensure,2.7570922157041693,0,sacrifice,1.492855091452725,0
increase numb,2.7570922157041693,0,economic growth,1.36519131441338,0
especially since,2.7570922157041693,0,﻿ 1 four month,1.2870349632222151,0
well practice,2.7570922157041693,0,since world war ii,1.2870349632222151,0
new arrangement,2.310589413832247,0,﻿ 1 six month,1.2870349632222151,0
develope world,2.310589413832247,0,﻿ 1 five month,1.2870349632222151,0
foreign interest,2.310589413832247,0,serious consequence,1.2870349632222151,0
production,1.8250530344214724,0,provide opportunity,1.2870349632222151,0
mutual benefit,1.690680758951487,0,much widespread,1.2870349632222151,0
despite,1.690680758951487,0,almost two,1.2870349632222151,0
grow need,1.690680758951487,0,42 per cent,1.2870349632222151,0
